prompt,label
"LEFT id: 405
RIGHT id: 175

LEFT phone: 404/355 -5993
RIGHT phone: 404-814-1955

LEFT category: continental 405
RIGHT category: NA

LEFT title: luna si
RIGHT title: NA

LEFT address: 1931 peachtree rd. atlanta
RIGHT address: NA

LEFT addr: NA
RIGHT addr: 3391 peachtree rd. ne

LEFT city: NA
RIGHT city: atlanta

LEFT class: NA
RIGHT class: 709

LEFT type: NA
RIGHT type: steakhouses
",n
"LEFT id: 282
RIGHT id: 119

LEFT phone: 212/247 -2993
RIGHT phone: 212-753-0444

LEFT category: french 281
RIGHT category: NA

LEFT title: la reserve
RIGHT title: NA

LEFT address: 4 w. 49th st. new york
RIGHT address: NA

LEFT addr: NA
RIGHT addr: 205 e. 49th st.

LEFT city: NA
RIGHT city: new york city

LEFT class: NA
RIGHT class: 653

LEFT type: NA
RIGHT type: steakhouses
",n
"LEFT id: 287
RIGHT id: 278

LEFT phone: ' 212 / 752-0808 '
RIGHT phone: 212-371-8844

LEFT category: asian 286
RIGHT category: NA

LEFT title: le colonial
RIGHT title: NA

LEFT address: 149 e. 57th st. new york
RIGHT address: NA

LEFT addr: NA
RIGHT addr: 155 e. 55th st.

LEFT city: NA
RIGHT city: new york city

LEFT class: NA
RIGHT class: 60

LEFT type: NA
RIGHT type: chinese
",n
"LEFT id: 18
RIGHT id: 221

LEFT phone: 818/990 -0500
RIGHT phone: 818-788-3536

LEFT category: french 18
RIGHT category: NA

LEFT title: pinot bistro
RIGHT title: NA

LEFT address: 12969 ventura blvd. los angeles
RIGHT address: NA

LEFT addr: NA
RIGHT addr: 14016 ventura blvd.

LEFT city: NA
RIGHT city: sherman oaks

LEFT class: NA
RIGHT class: 3

LEFT type: NA
RIGHT type: ` french bistro '
",n
"LEFT id: 256
RIGHT id: 77

LEFT phone: 212/245 -5336
RIGHT phone: 212-840-5000

LEFT category: american 254
RIGHT category: NA

LEFT title: gallagher \ s
RIGHT title: NA

LEFT address: 228 w. 52nd st. new york
RIGHT address: NA

LEFT addr: NA
RIGHT addr: 228 w. 47th st.

LEFT city: NA
RIGHT city: new york city

LEFT class: NA
RIGHT class: 611

LEFT type: NA
RIGHT type: diners
",n
"LEFT id: 291
RIGHT id: 260

LEFT phone: 212/869 -0900
RIGHT phone: 212-484-5113

LEFT category: american 290
RIGHT category: NA

LEFT title: le marais
RIGHT title: NA

LEFT address: 150 w. 46th st. new york
RIGHT address: NA

LEFT addr: NA
RIGHT addr: 155 w. 58th st.

LEFT city: NA
RIGHT city: new york city

LEFT class: NA
RIGHT class: 42

LEFT type: NA
RIGHT type: ` french ( classic ) '
",n
"LEFT id: 444
RIGHT id: 140

LEFT phone: 702/794 -8200
RIGHT phone: 702-891-7331

LEFT category: mexican 444
RIGHT category: NA

LEFT title: margarita \ s mexican cantina
RIGHT title: NA

LEFT address: 3120 las vegas blvd. s las vegas
RIGHT address: NA

LEFT addr: NA
RIGHT addr: 3799 las vegas blvd. s.

LEFT city: NA
RIGHT city: las vegas

LEFT class: NA
RIGHT class: 674

LEFT type: NA
RIGHT type: italian
",n
"LEFT id: 119
RIGHT id: 66

LEFT phone: 310/451 -1655
RIGHT phone: 213-891-0900

LEFT category: mexican 116
RIGHT category: NA

LEFT title: border grill
RIGHT title: NA

LEFT address: 4th st. los angeles
RIGHT address: NA

LEFT addr: NA
RIGHT addr: 544 s. grand ave.

LEFT city: NA
RIGHT city: los angeles

LEFT class: NA
RIGHT class: 600

LEFT type: NA
RIGHT type: seafood
",n
"LEFT id: 438
RIGHT id: 132

LEFT phone: 702/731 -7888
RIGHT phone: 702-791-7352

LEFT category: asian 438
RIGHT category: NA

LEFT title: em press court
RIGHT title: NA

LEFT address: 3570 las vegas blvd. s las vegas
RIGHT address: NA

LEFT addr: NA
RIGHT addr: 3400 las vegas blvd. s.

LEFT city: NA
RIGHT city: las vegas

LEFT class: NA
RIGHT class: 666

LEFT type: NA
RIGHT type: chinese
",n
"LEFT id: 432
RIGHT id: 124

LEFT phone: 702/735 -8686
RIGHT phone: 702-252-7697

LEFT category: american 432
RIGHT category: NA

LEFT title: cafe michelle
RIGHT title: NA

LEFT address: 1350 e. flamingo rd. las vegas
RIGHT address: NA

LEFT addr: NA
RIGHT addr: 3700 w. flamingo rd.

LEFT city: NA
RIGHT city: las vegas

LEFT class: NA
RIGHT class: 658

LEFT type: NA
RIGHT type: seafood
",n
"LEFT id: 449
RIGHT id: 125

LEFT phone: 702/731 -7525
RIGHT phone: 702-891-7374

LEFT category: ` only in las vegas ' 449
RIGHT category: NA

LEFT title: the bacchanal
RIGHT title: NA

LEFT address: 3570 las vegas blvd. s las vegas
RIGHT address: NA

LEFT addr: NA
RIGHT addr: 3799 las vegas blvd. s.

LEFT city: NA
RIGHT city: las vegas

LEFT class: NA
RIGHT class: 659

LEFT type: NA
RIGHT type: seafood
",n
"LEFT id: 446
RIGHT id: 285

LEFT phone: 702/791 -7111
RIGHT phone: 702-733-8899

LEFT category: asian 446
RIGHT category: NA

LEFT title: mikado
RIGHT title: NA

LEFT address: 3400 las vegas blvd. s las vegas
RIGHT address: NA

LEFT addr: NA
RIGHT addr: 3200 las vegas blvd. s.

LEFT city: NA
RIGHT city: las vegas

LEFT class: NA
RIGHT class: 67

LEFT type: NA
RIGHT type: chinese
",n
"LEFT id: 72
RIGHT id: 137

LEFT phone: 702/734 -0410
RIGHT phone: 702-382-1600

LEFT category: ` steak houses ' 72
RIGHT category: NA

LEFT title: steak house
RIGHT title: NA

LEFT address: 2880 las vegas blvd. s las vegas
RIGHT address: NA

LEFT addr: NA
RIGHT addr: 128 e. fremont st.

LEFT city: NA
RIGHT city: las vegas

LEFT class: NA
RIGHT class: 671

LEFT type: NA
RIGHT type: steakhouses
",n
"LEFT id: 111
RIGHT id: 329

LEFT phone: 415/399 -0499
RIGHT phone: 415-399-0499

LEFT category: italian 111
RIGHT category: NA

LEFT title: rose pistola
RIGHT title: NA

LEFT address: 532 columbus ave. san francisco
RIGHT address: NA

LEFT addr: NA
RIGHT addr: 532 columbus ave.

LEFT city: NA
RIGHT city: san francisco

LEFT class: NA
RIGHT class: 111

LEFT type: NA
RIGHT type: italian
",y
"LEFT id: 40
RIGHT id: 258

LEFT phone: 212/688 -6525
RIGHT phone: 212-688-6525

LEFT category: french 40
RIGHT category: NA

LEFT title: la cote basque
RIGHT title: NA

LEFT address: 60 w. 55th st. between 5th and 6th ave. new york
RIGHT address: NA

LEFT addr: NA
RIGHT addr: 60 w. 55th st.

LEFT city: NA
RIGHT city: new york city

LEFT class: NA
RIGHT class: 40

LEFT type: NA
RIGHT type: ` french ( classic ) '
",y
"LEFT id: 236
RIGHT id: 26

LEFT phone: 212/496 -1588
RIGHT phone: 310-399-5811

LEFT category: american 234
RIGHT category: NA

LEFT title: ernie \ s
RIGHT title: NA

LEFT address: 2150 broadway between 75th and 76th sts . new york
RIGHT address: NA

LEFT addr: NA
RIGHT addr: 1023 abbot kinney blvd.

LEFT city: NA
RIGHT city: venice

LEFT class: NA
RIGHT class: 560

LEFT type: NA
RIGHT type: ` american ( new ) '
",n
"LEFT id: 12
RIGHT id: 230

LEFT phone: 213/655 -8880
RIGHT phone: 213-655-8880

LEFT category: french 12
RIGHT category: NA

LEFT title: le chardonnay
RIGHT title: NA

LEFT address: 8284 melrose ave. los angeles
RIGHT address: NA

LEFT addr: NA
RIGHT addr: 8284 melrose ave.

LEFT city: NA
RIGHT city: los angeles

LEFT class: NA
RIGHT class: 12

LEFT type: NA
RIGHT type: ` french bistro '
",y
"LEFT id: 486
RIGHT id: 321

LEFT phone: 415/752 -5652
RIGHT phone: 415-668-6654

LEFT category: asian 486
RIGHT category: NA

LEFT title: kabuto sushi
RIGHT title: NA

LEFT address: 5116 geary blvd. san francisco
RIGHT address: NA

LEFT addr: NA
RIGHT addr: 5937 geary blvd.

LEFT city: NA
RIGHT city: san francisco

LEFT class: NA
RIGHT class: 103

LEFT type: NA
RIGHT type: thai
",n
"LEFT id: 292
RIGHT id: 264

LEFT phone: 212/755 -6244
RIGHT phone: 212-754-6272

LEFT category: french 291
RIGHT category: NA

LEFT title: le perigord
RIGHT title: NA

LEFT address: 405 e. 52nd st. new york
RIGHT address: NA

LEFT addr: NA
RIGHT addr: 405 e. 58th st.

LEFT city: NA
RIGHT city: new york city

LEFT class: NA
RIGHT class: 46

LEFT type: NA
RIGHT type: ` american ( new ) '
",n
"LEFT id: 438
RIGHT id: 125

LEFT phone: 702/731 -7888
RIGHT phone: 702-891-7374

LEFT category: asian 438
RIGHT category: NA

LEFT title: em press court
RIGHT title: NA

LEFT address: 3570 las vegas blvd. s las vegas
RIGHT address: NA

LEFT addr: NA
RIGHT addr: 3799 las vegas blvd. s.

LEFT city: NA
RIGHT city: las vegas

LEFT class: NA
RIGHT class: 659

LEFT type: NA
RIGHT type: seafood
",n
"LEFT id: 45
RIGHT id: 270

LEFT phone: ' 212 / 371-7777 '
RIGHT phone: 212-245-2214

LEFT category: seafood 45
RIGHT category: NA

LEFT title: manhattan ocean club
RIGHT title: NA

LEFT address: 57 w. 58th st. new york
RIGHT address: NA

LEFT addr: NA
RIGHT addr: 182 w. 58th st.

LEFT city: NA
RIGHT city: new york city

LEFT class: NA
RIGHT class: 52

LEFT type: NA
RIGHT type: russian
",n
"LEFT id: 68
RIGHT id: 132

LEFT phone: 702/891 -7349
RIGHT phone: 702-791-7352

LEFT category: southwestern 68
RIGHT category: NA

LEFT title: coyote cafe
RIGHT title: NA

LEFT address: 3799 las vegas blvd. s las vegas
RIGHT address: NA

LEFT addr: NA
RIGHT addr: 3400 las vegas blvd. s.

LEFT city: NA
RIGHT city: las vegas

LEFT class: NA
RIGHT class: 666

LEFT type: NA
RIGHT type: chinese
",n
"LEFT id: 468
RIGHT id: 103

LEFT phone: 415/788 -9900
RIGHT phone: 718-387-7400

LEFT category: french 468
RIGHT category: NA

LEFT title: des alpes
RIGHT title: NA

LEFT address: 732 broadway san francisco
RIGHT address: NA

LEFT addr: NA
RIGHT addr: 178 broadway

LEFT city: NA
RIGHT city: brooklyn

LEFT class: NA
RIGHT class: 637

LEFT type: NA
RIGHT type: steakhouses
",n
"LEFT id: 295
RIGHT id: 245

LEFT phone: 212/721 -8271
RIGHT phone: 212-877-3500

LEFT category: american 294
RIGHT category: NA

LEFT title: lincoln tavern
RIGHT title: NA

LEFT address: 51 w. 64th st. new york
RIGHT address: NA

LEFT addr: NA
RIGHT addr: 1 w. 67th st.

LEFT city: NA
RIGHT city: new york city

LEFT class: NA
RIGHT class: 27

LEFT type: NA
RIGHT type: ` french ( classic ) '
",n
"LEFT id: 427
RIGHT id: 288

LEFT phone: 702/735 -4663
RIGHT phone: 702-731-7110

LEFT category: italian 427
RIGHT category: NA

LEFT title: bertolini \ s
RIGHT title: NA

LEFT address: 3570 las vegas blvd. s las vegas
RIGHT address: NA

LEFT addr: NA
RIGHT addr: 3570 las vegas blvd. s.

LEFT city: NA
RIGHT city: las vegas

LEFT class: NA
RIGHT class: 70

LEFT type: NA
RIGHT type: ` french ( new ) '
",n
"LEFT id: 84
RIGHT id: 65

LEFT phone: 404/876 -0676
RIGHT phone: 310-545-5177

LEFT category: caribbean 84
RIGHT category: NA

LEFT title: indigo coastal grill
RIGHT title: NA

LEFT address: 1397 n. highland ave. atlanta
RIGHT address: NA

LEFT addr: NA
RIGHT addr: 1305 highland ave.

LEFT city: NA
RIGHT city: manhattan beach

LEFT class: NA
RIGHT class: 599

LEFT type: NA
RIGHT type: diners
",n
"LEFT id: 393
RIGHT id: 307

LEFT phone: 404/266 -1600
RIGHT phone: 404-237-2700

LEFT category: continental 393
RIGHT category: NA

LEFT title: dante \ s down the hatch buckhead
RIGHT title: NA

LEFT address: 3380 peachtree rd. atlanta
RIGHT address: NA

LEFT addr: NA
RIGHT addr: 3434 peachtree rd. ne

LEFT city: NA
RIGHT city: atlanta

LEFT class: NA
RIGHT class: 89

LEFT type: NA
RIGHT type: ` american ( new ) '
",n
"LEFT id: 1
RIGHT id: 236

LEFT phone: 818/762 -1221
RIGHT phone: 818-990-0500

LEFT category: american 1
RIGHT category: NA

LEFT title: art \ s delicatessen
RIGHT title: NA

LEFT address: 12224 ventura blvd. studio city
RIGHT address: NA

LEFT addr: NA
RIGHT addr: 12969 ventura blvd.

LEFT city: NA
RIGHT city: studio city

LEFT class: NA
RIGHT class: 18

LEFT type: NA
RIGHT type: ` french bistro '
",n
"LEFT id: 461
RIGHT id: 214

LEFT phone: 415/474 -4180
RIGHT phone: 415-563-2248

LEFT category: italian 461
RIGHT category: NA

LEFT title: cafe adriano
RIGHT title: NA

LEFT address: 3347 fillmore st. san francisco
RIGHT address: NA

LEFT addr: NA
RIGHT addr: 1870 fillmore st.

LEFT city: NA
RIGHT city: san francisco

LEFT class: NA
RIGHT class: 749

LEFT type: NA
RIGHT type: american
",n
"LEFT id: 422
RIGHT id: 299

LEFT phone: 404/264 -1163
RIGHT phone: 404-352-3517

LEFT category: continental 422
RIGHT category: NA

LEFT title: tomtom
RIGHT title: NA

LEFT address: 3393 peachtree rd. atlanta
RIGHT address: NA

LEFT addr: NA
RIGHT addr: 2290 peachtree rd.

LEFT city: NA
RIGHT city: atlanta

LEFT class: NA
RIGHT class: 81

LEFT type: NA
RIGHT type: southwestern
",n
"LEFT id: 68
RIGHT id: 140

LEFT phone: 702/891 -7349
RIGHT phone: 702-891-7331

LEFT category: southwestern 68
RIGHT category: NA

LEFT title: coyote cafe
RIGHT title: NA

LEFT address: 3799 las vegas blvd. s las vegas
RIGHT address: NA

LEFT addr: NA
RIGHT addr: 3799 las vegas blvd. s.

LEFT city: NA
RIGHT city: las vegas

LEFT class: NA
RIGHT class: 674

LEFT type: NA
RIGHT type: italian
",n
"LEFT id: 76
RIGHT id: 17

LEFT phone: 404/237 -2663
RIGHT phone: 310-652-3100

LEFT category: american 76
RIGHT category: NA

LEFT title: bone \ s
RIGHT title: NA

LEFT address: 3130 piedmont road atlanta
RIGHT address: NA

LEFT addr: NA
RIGHT addr: 8909 sunset blvd.

LEFT city: NA
RIGHT city: w. hollywood

LEFT class: NA
RIGHT class: 551

LEFT type: NA
RIGHT type: ` coffee shops '
",n
"LEFT id: 256
RIGHT id: 241

LEFT phone: 212/245 -5336
RIGHT phone: 212-582-7200

LEFT category: american 254
RIGHT category: NA

LEFT title: gallagher \ s
RIGHT title: NA

LEFT address: 228 w. 52nd st. new york
RIGHT address: NA

LEFT addr: NA
RIGHT addr: 21 w. 52nd st.

LEFT city: NA
RIGHT city: new york city

LEFT class: NA
RIGHT class: 23

LEFT type: NA
RIGHT type: ` american ( new ) '
",n
"LEFT id: 446
RIGHT id: 125

LEFT phone: 702/791 -7111
RIGHT phone: 702-891-7374

LEFT category: asian 446
RIGHT category: NA

LEFT title: mikado
RIGHT title: NA

LEFT address: 3400 las vegas blvd. s las vegas
RIGHT address: NA

LEFT addr: NA
RIGHT addr: 3799 las vegas blvd. s.

LEFT city: NA
RIGHT city: las vegas

LEFT class: NA
RIGHT class: 659

LEFT type: NA
RIGHT type: seafood
",n
"LEFT id: 15
RIGHT id: 12

LEFT phone: 310/550 -8811
RIGHT phone: 310-888-0108

LEFT category: american 15
RIGHT category: NA

LEFT title: the palm
RIGHT title: NA

LEFT address: 9001 santa monica blvd. los angeles
RIGHT address: NA

LEFT addr: NA
RIGHT addr: 9777 little santa monica blvd.

LEFT city: NA
RIGHT city: beverly hills

LEFT class: NA
RIGHT class: 546

LEFT type: NA
RIGHT type: ` pacific new wave '
",n
"LEFT id: 91
RIGHT id: 330

LEFT phone: 404/659 -0400
RIGHT phone: 404-659-0400

LEFT category: continental 91
RIGHT category: NA

LEFT title: restaurant ritz-carlton atlanta
RIGHT title: NA

LEFT address: 181 peachtree st. atlanta
RIGHT address: NA

LEFT addr: NA
RIGHT addr: 181 peachtree st.

LEFT city: NA
RIGHT city: atlanta

LEFT class: NA
RIGHT class: 711

LEFT type: NA
RIGHT type: ` american ( new ) '
",n
"LEFT id: 77
RIGHT id: 295

LEFT phone: 404/266 -1440
RIGHT phone: 404-266-1440

LEFT category: french 77
RIGHT category: NA

LEFT title: brasserie le coze
RIGHT title: NA

LEFT address: 3393 peachtree rd. . lenox square mall near neiman marcus atlanta
RIGHT address: NA

LEFT addr: NA
RIGHT addr: 3393 peachtree rd.

LEFT city: NA
RIGHT city: atlanta

LEFT class: NA
RIGHT class: 77

LEFT type: NA
RIGHT type: ` french bistro '
",y
"LEFT id: 444
RIGHT id: 139

LEFT phone: 702/794 -8200
RIGHT phone: 702-739-4651

LEFT category: mexican 444
RIGHT category: NA

LEFT title: margarita \ s mexican cantina
RIGHT title: NA

LEFT address: 3120 las vegas blvd. s las vegas
RIGHT address: NA

LEFT addr: NA
RIGHT addr: 3645 las vegas blvd. s.

LEFT city: NA
RIGHT city: las vegas

LEFT class: NA
RIGHT class: 673

LEFT type: NA
RIGHT type: eclectic
",n
"LEFT id: 32
RIGHT id: 262

LEFT phone: 212/355 -7555
RIGHT phone: 212-752-2225

LEFT category: asian 32
RIGHT category: NA

LEFT title: dawat
RIGHT title: NA

LEFT address: 210 e. 58th st. new york
RIGHT address: NA

LEFT addr: NA
RIGHT addr: 249 e. 50th st.

LEFT city: NA
RIGHT city: new york city

LEFT class: NA
RIGHT class: 44

LEFT type: NA
RIGHT type: ` french ( classic ) '
",n
"LEFT id: 65
RIGHT id: 69

LEFT phone: 212/243 -4020
RIGHT phone: 212-223-2900

LEFT category: american 65
RIGHT category: NA

LEFT title: union square cafe
RIGHT title: NA

LEFT address: 21 e. 16th st. new york
RIGHT address: NA

LEFT addr: NA
RIGHT addr: 21 e. 62nd st.

LEFT city: NA
RIGHT city: new york city

LEFT class: NA
RIGHT class: 603

LEFT type: NA
RIGHT type: ` american ( new ) '
",n
"LEFT id: 16
RIGHT id: 234

LEFT phone: 213/467 -1108
RIGHT phone: 213-467-1108

LEFT category: californian 16
RIGHT category: NA

LEFT title: patina
RIGHT title: NA

LEFT address: 5955 melrose ave. los angeles
RIGHT address: NA

LEFT addr: NA
RIGHT addr: 5955 melrose ave.

LEFT city: NA
RIGHT city: los angeles

LEFT class: NA
RIGHT class: 16

LEFT type: NA
RIGHT type: californian
",y
"LEFT id: 91
RIGHT id: 142

LEFT phone: 404/659 -0400
RIGHT phone: 404-724-0444

LEFT category: continental 91
RIGHT category: NA

LEFT title: restaurant ritz-carlton atlanta
RIGHT title: NA

LEFT address: 181 peachtree st. atlanta
RIGHT address: NA

LEFT addr: NA
RIGHT addr: 659 peachtree st.

LEFT city: NA
RIGHT city: atlanta

LEFT class: NA
RIGHT class: 676

LEFT type: NA
RIGHT type: sandwiches
",n
"LEFT id: 1
RIGHT id: 221

LEFT phone: 818/762 -1221
RIGHT phone: 818-788-3536

LEFT category: american 1
RIGHT category: NA

LEFT title: art \ s delicatessen
RIGHT title: NA

LEFT address: 12224 ventura blvd. studio city
RIGHT address: NA

LEFT addr: NA
RIGHT addr: 14016 ventura blvd.

LEFT city: NA
RIGHT city: sherman oaks

LEFT class: NA
RIGHT class: 3

LEFT type: NA
RIGHT type: ` french bistro '
",n
"LEFT id: 90
RIGHT id: 172

LEFT phone: 404/237 -2700
RIGHT phone: 404-240-1984

LEFT category: international 90
RIGHT category: NA

LEFT title: dining room ritz-carlton buckhead
RIGHT title: NA

LEFT address: 3434 peachtree rd. atlanta
RIGHT address: NA

LEFT addr: NA
RIGHT addr: 3060 peachtree rd.

LEFT city: NA
RIGHT city: atlanta

LEFT class: NA
RIGHT class: 706

LEFT type: NA
RIGHT type: southwestern
",n
"LEFT id: 67
RIGHT id: 139

LEFT phone: 702/733 -8899
RIGHT phone: 702-739-4651

LEFT category: asian 67
RIGHT category: NA

LEFT title: chin \ s
RIGHT title: NA

LEFT address: 3200 las vegas blvd. s las vegas
RIGHT address: NA

LEFT addr: NA
RIGHT addr: 3645 las vegas blvd. s.

LEFT city: NA
RIGHT city: las vegas

LEFT class: NA
RIGHT class: 673

LEFT type: NA
RIGHT type: eclectic
",n
"LEFT id: 433
RIGHT id: 286

LEFT phone: 702/731 -7547
RIGHT phone: 702-891-7349

LEFT category: ` coffee shops/diners ' 433
RIGHT category: NA

LEFT title: cafe roma
RIGHT title: NA

LEFT address: 3570 las vegas blvd. s las vegas
RIGHT address: NA

LEFT addr: NA
RIGHT addr: 3799 las vegas blvd. s.

LEFT city: NA
RIGHT city: las vegas

LEFT class: NA
RIGHT class: 68

LEFT type: NA
RIGHT type: southwestern
",n
"LEFT id: 70
RIGHT id: 131

LEFT phone: 702/731 -7547
RIGHT phone: 702-733-4524

LEFT category: continental 70
RIGHT category: NA

LEFT title: palace court
RIGHT title: NA

LEFT address: 3570 las vegas blvd. s las vegas
RIGHT address: NA

LEFT addr: NA
RIGHT addr: 3145 las vegas blvd. s.

LEFT city: NA
RIGHT city: las vegas

LEFT class: NA
RIGHT class: 665

LEFT type: NA
RIGHT type: ` french ( new ) '
",n
"LEFT id: 23
RIGHT id: 69

LEFT phone: 212/582 -7200
RIGHT phone: 212-223-2900

LEFT category: american 23
RIGHT category: NA

LEFT title: 21 club
RIGHT title: NA

LEFT address: 21 w. 52nd st. new york
RIGHT address: NA

LEFT addr: NA
RIGHT addr: 21 e. 62nd st.

LEFT city: NA
RIGHT city: new york city

LEFT class: NA
RIGHT class: 603

LEFT type: NA
RIGHT type: ` american ( new ) '
",n
"LEFT id: 0
RIGHT id: 133

LEFT phone: 310/246 -1501
RIGHT phone: 702-893-0703

LEFT category: american 0
RIGHT category: NA

LEFT title: arnie morton \ s of chicago
RIGHT title: NA

LEFT address: 435 s. la cienega blv . los angeles
RIGHT address: NA

LEFT addr: NA
RIGHT addr: 3200 las vegas blvd. s.

LEFT city: NA
RIGHT city: las vegas

LEFT class: NA
RIGHT class: 667

LEFT type: NA
RIGHT type: steakhouses
",n
"LEFT id: 220
RIGHT id: 250

LEFT phone: 212/371 -2323
RIGHT phone: 212-355-7555

LEFT category: asian 218
RIGHT category: NA

LEFT title: chiam
RIGHT title: NA

LEFT address: 160 e. 48th st. new york
RIGHT address: NA

LEFT addr: NA
RIGHT addr: 210 e. 58th st.

LEFT city: NA
RIGHT city: new york city

LEFT class: NA
RIGHT class: 32

LEFT type: NA
RIGHT type: indian
",n
"LEFT id: 422
RIGHT id: 307

LEFT phone: 404/264 -1163
RIGHT phone: 404-237-2700

LEFT category: continental 422
RIGHT category: NA

LEFT title: tomtom
RIGHT title: NA

LEFT address: 3393 peachtree rd. atlanta
RIGHT address: NA

LEFT addr: NA
RIGHT addr: 3434 peachtree rd. ne

LEFT city: NA
RIGHT city: atlanta

LEFT class: NA
RIGHT class: 89

LEFT type: NA
RIGHT type: ` american ( new ) '
",n
"LEFT id: 468
RIGHT id: 51

LEFT phone: 415/788 -9900
RIGHT phone: 213-626-5530

LEFT category: french 468
RIGHT category: NA

LEFT title: des alpes
RIGHT title: NA

LEFT address: 732 broadway san francisco
RIGHT address: NA

LEFT addr: NA
RIGHT addr: 642 broadway

LEFT city: NA
RIGHT city: chinatown

LEFT class: NA
RIGHT class: 585

LEFT type: NA
RIGHT type: vietnamese
",n
